ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
5.34411687,198.3791437,13492.84084,6.559265111,328.6488452,591.3633685,14.08438826,61.39298286,4.104698561,1
7.871961403,219.6226589,12760.43715,8.076613047,360.0866575,350.8269163,15.69872552,84.15808045,2.938536287,1
5.327023534,233.140588,13580.61848,7.362410883,356.4202709,438.5534987,10.04977199,55.23227137,4.855821251,1
10.55027327,185.1658146,32150.97939,8.933966139,,566.3793974,14.28296053,85.39339919,3.951304463,1
,186.1748407,18085.15884,4.951277048,298.399724,347.9866864,15.7155459,75.59059873,3.068919237,1
7.47102667,177.2336434,15736.58099,6.878354264,277.1098543,401.6182184,11.28570884,58.23611933,3.70797408,1
7.943882477,211.8165512,32071.17937,7.769214769,290.3373982,353.3364843,17.8719497,78.49278326,4.111691345,0
2.69083124,151.7829057,30204.54674,6.053071945,303.7024092,377.198273,14.12104923,45.60299204,4.650033779,0
9.13569426,194.8156184,9496.910354,6.18592512,345.7142058,562.7714671,13.67643542,74.42416646,3.281802196,0
5.214009194,192.6488463,34184.3084,5.783357386,282.9698785,380.4284147,15.86775076,80.49849792,4.453525556,0
8.649534947,175.4266698,9898.022209,6.048403825,336.477616,410.625098,10.06925422,,5.229809193,0
7.75667895,186.6864589,22440.40104,7.462613332,342.9993828,320.9309663,19.57257183,,2.842470708,0
7.104295204,177.5717437,12691.51597,7.170976988,,447.0322886,14.37676427,60.74376989,5.464856803,0
5.363362645,179.9113798,27045.92996,6.520854677,311.4674056,408.9225168,9.704704113,79.48480051,3.871372489,0
6.582499747,200.7331069,23720.48173,8.565831605,353.0081151,458.3627329,13.00188064,79.52933818,4.152014127,0
6.810466517,209.7355588,32602.34008,7.422781037,341.1742694,340.0300886,16.73674859,42.34946082,4.402339513,0
,191.5316301,12885.51691,6.979954608,328.6002209,596.7510259,13.44751311,50.75606432,2.372924722,0
5.574116595,193.1580764,17546.40326,9.219973245,366.1974185,538.5325178,13.95133161,67.14203261,5.152527698,0
8.555283423,216.6553559,18337.46092,8.290688225,311.325845,390.9430887,17.13883102,39.77728179,3.687152068,0
4.483402761,172.3838777,13122.22342,5.276730858,291.1990882,413.5450473,11.87172464,75.50454202,2.203840524,0
3.783043638,157.8526449,20384.7731,4.667081744,300.0486912,432.4318223,12.70142233,,4.402244146,0
7.138374317,184.7452288,22575.18858,6.907714498,,504.8656928,18.50376189,66.13698819,4.144872251,0
,171.5922365,14784.75566,7.404582502,351.8755075,366.6695125,10.50430338,57.86215685,3.210168089,0
7.912361028,211.376444,34808.44278,8.913364275,,594.8992901,16.68198993,72.04808258,2.878515631,0
,193.1167939,17388.98256,7.702135354,382.0607072,468.9393445,16.23303855,67.87390985,4.217743745,0
9.128357758,184.6821039,10418.10834,6.850200389,388.0687108,371.4823076,10.44450091,68.18402006,3.762222689,0
5.271971378,193.1695095,22005.43655,6.183950032,267.8256479,351.4802796,15.66438186,68.61587629,4.119436475,0
6.465093529,241.2681377,43958.67813,7.420154854,306.0203928,544.6005667,20.76898639,89.64650592,3.790523693,0
8.245186596,199.3057742,13909.47907,9.369641789,406.0476089,423.7367843,14.80132901,97.27700425,4.125731794,0
,196.4320067,18128.90829,8.008076903,323.552138,313.3618703,18.60072789,67.96437641,3.502081504,0
6.704791892,176.8960328,28140.76815,6.942106756,,455.972627,16.03597988,40.07611273,3.806596292,0
6.430254786,207.5794023,26855.10561,7.087909963,304.173434,418.4194715,17.92114094,34.81639772,4.805791534,0
7.482791276,186.0934324,19621.32511,8.17186545,369.190878,475.2114605,12.12725392,105.1657993,4.094746286,0
5.504452321,164.5009841,11950.23503,6.800957669,302.1904945,537.5396091,14.39386904,69.93982216,4.657360934,0
7.521920636,198.3546264,20139.43035,7.177654989,,603.0549559,13.77360984,84.81677108,3.110932391,0
,164.0947438,9344.653322,5.959309158,349.0194335,367.3898112,13.93796787,88.77196932,4.559336642,0
8.522567733,208.1329997,16446.32805,6.729775469,372.5038427,346.3745976,12.00217768,80.75861775,3.358284405,0
5.694475546,193.4321303,18742.92522,6.556668445,327.0023706,448.7541508,13.623308,56.32649662,4.107467119,0
6.93450359,176.9694309,15323.40882,5.666870422,369.3418031,435.9483861,21.8131597,104.7476995,3.875238037,0
6.115180039,226.0844294,24699.5239,6.707523246,298.3293394,429.7066808,14.53607988,71.04548037,3.69086186,0
8.575673022,197.5602828,15888.62521,4.865462912,311.557381,464.7255668,18.73692675,40.22452083,3.506229064,0
5.689142988,181.5845652,17589.26899,7.238470318,350.7820824,345.5363659,16.03029306,,4.592979951,0
,199.064672,39927.73704,5.454050988,259.0099448,257.9631542,14.24471959,52.61638696,4.059377404,0
7.2261272,213.3206159,23129.74806,6.19362394,304.5627763,624.2299006,16.9822557,73.73359288,4.153558901,0
7.197795992,168.6409754,12763.26789,6.89759414,,566.2506937,12.43757097,65.74671735,3.844013287,0
3.846814328,190.992873,26895.25796,5.629535947,,660.2549463,18.1252019,78.15357516,3.584201916,0
5.896339346,178.6780937,17420.08715,5.292162419,,473.6866933,16.43771518,79.47117721,5.032854921,0
,247.4532966,43846.02527,7.865780791,324.2437795,334.1660609,16.66115312,54.23659212,3.572343822,0
8.326349854,213.8748579,35477.76664,8.36413102,346.7870025,569.1032945,17.4664673,62.79290484,4.395284863,0
6.891561655,198.5446412,26240.49298,5.153869518,,436.9270957,8.634318939,86.81022924,3.561962572,0
5.548124947,217.0182595,34006.76875,6.647425228,331.4029471,430.2696637,15.64703607,64.98064195,4.599235865,0
,175.588146,17092.22583,7.338416847,323.1541152,491.7281423,11.70595337,52.36344174,4.31606325,0
5.386637962,206.8968059,20416.65103,7.312751933,356.3842719,525.1234713,10.21818532,70.03311943,4.320900175,0
7.262534652,212.5213079,38713.11269,5.837807201,262.0950222,332.4252243,14.09878574,70.30074088,4.846359372,0
6.257085791,180.4062106,13826.25791,7.075130627,346.6274674,422.6003747,11.83810568,77.83821185,3.994713697,0
7.025504335,205.4005291,21884.53851,7.276064918,304.7322035,442.4055402,15.84374365,65.58033765,2.941555123,0
6.584839333,196.133985,16609.92549,6.673977405,323.372352,304.7136645,12.50155351,85.68214597,3.919954569,0
6.565633547,159.7293627,19044.68007,6.693213781,283.5146718,393.6251725,18.20713697,67.0541187,2.770948497,0
6.622102936,196.8910612,16010.52415,7.256071193,,264.2839334,14.41095247,45.44877694,5.290920716,0
7.217392781,180.1942208,13579.55458,5.993126371,317.9634038,421.9635385,12.37033861,63.44674913,3.746619824,0
5.253907429,191.9820471,34793.85331,5.817404296,,395.7132588,12.57071518,54.96873439,3.488372514,0
8.131375234,177.0953125,13238.0703,6.678740616,,450.7183341,20.60357442,85.10589203,3.542810748,0
6.61977546,150.7183614,11388.53419,6.807580134,370.7534689,431.430087,7.710769288,73.63427763,4.086920567,0
,206.3183425,18752.26968,8.202453025,344.5896283,510.4878798,5.362370906,61.91136409,3.293552631,0
6.217255307,205.6482515,32911.92972,5.946073643,298.3904904,414.7710169,12.12836583,79.24503324,2.08142502,0
5.019984767,156.9708217,19272.70448,6.184709662,331.5598449,341.3571602,16.19657332,75.30259769,4.089485428,0
6.907379615,210.2792102,40290.22164,6.874702424,294.0151977,340.7049784,18.25347219,84.02211891,1.496100943,0
6.313114732,162.3364121,20849.19074,7.086468938,,387.9577162,15.04759327,83.92129212,4.126964596,0
,179.3201228,5075.269202,8.73778295,455.4512337,392.3537323,16.83933062,76.24362277,4.397533101,0
7.29392925,180.8431248,15823.33937,7.721977429,,457.5204429,8.857599142,37.73479,4.403250065,0
6.63036382,186.7610878,30939.02321,7.703480585,,330.8760828,13.81575694,86.7531175,3.490587573,0
8.015780395,180.0603771,12135.72493,6.259376144,310.068681,666.6906183,17.6601492,66.58884906,3.180580187,0
4.249890379,168.5721461,16073.67062,5.360895563,261.2677066,449.0515158,11.34921023,86.94689686,4.116347641,0
