ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.058182608,187.9471911,26608.92915,8.556396061,405.4034233,462.314567,18.42838695,41.29033047,3.613834771,1
7.890354274,180.158098,32160.53392,7.773484086,360.2839834,344.5506193,11.24646038,60.29218733,3.209588058,1
7.535700191,221.7924809,14829.74597,6.701159346,366.4122,583.4364875,17.73188235,59.68607582,4.208354354,1
7.202534416,207.8281164,11889.25063,8.015743173,,369.0443258,10.37184324,62.03773024,5.702504528,1
,188.6105177,27716.33872,5.606500395,275.1822396,520.5877359,12.81460367,,4.398059123,1
8.722143777,151.621132,28301.51695,3.651961339,248.0947589,468.3674514,15.15117258,79.53836758,3.274628642,1
8.352635176,134.7505122,33662.38905,4.439791251,,397.1149717,14.42088194,55.58681501,3.939011353,1
6.284385791,222.6887949,18526.26169,8.980270624,395.2616371,517.1505478,15.8690103,55.38433284,5.030712169,1
,195.5544285,28415.18435,7.48977937,318.5152705,494.4045106,15.02396166,47.14414365,4.052367138,1
9.30566048,163.9260265,39498.65929,6.914685303,325.8731338,345.6569351,12.71218695,62.47111474,4.485070147,1
4.923178856,208.406673,15990.14923,5.648145718,349.655175,404.4057627,11.40337222,84.52577496,3.329600783,1
6.14301848,147.4719727,34865.32463,3.684462664,285.4551018,475.4452677,20.93935933,54.19852017,5.37040341,1
5.744504157,208.0700518,19457.63948,6.69394938,,362.0624898,15.60372925,82.31785396,3.53350015,1
6.616649175,201.7808472,17063.17211,8.353373632,360.6123098,491.7240649,10.35399456,60.00918382,3.881767178,1
7.62349992,170.4275723,36267.26666,6.040735165,301.2190912,404.5013685,12.49565771,79.94611266,4.764995184,1
7.860106422,182.0419862,34591.67815,6.18785721,287.2237786,285.228661,14.36562486,74.88842167,3.499774684,1
7.393110153,205.9911566,13215.70638,7.740377118,,537.1360548,16.05320185,79.35756016,4.431739047,1
,176.7799465,24793.45568,6.394342434,312.3591475,377.0662857,10.07019192,50.12412226,4.641041336,1
5.579517093,223.616393,13289.20165,7.698690079,368.897034,375.2759695,20.22442581,104.5808815,4.043914693,1
4.303574607,227.0070858,7323.302301,7.490508409,326.6951985,412.8964036,12.90673002,68.74891759,2.010537157,1
7.310715696,185.8171404,21989.76744,8.43751497,,425.532861,14.94781096,89.77415975,3.57882634,1
6.417702476,185.3121832,33360.17072,5.573848754,374.7138549,509.8196527,17.84899443,103.3218269,4.046305672,1
,181.3018739,23614.70296,5.454993533,282.3116407,510.9446258,13.97860817,52.30154965,3.89406116,1
10.77431809,163.0951058,38037.35307,7.602196992,350.0002357,477.7233747,13.52652199,,3.229834159,1
5.036453976,190.1645202,29258.73814,4.991061122,300.4759248,332.3597146,11.05580115,116.1616216,3.534665425,1
,204.8605046,24590.12593,7.774360848,,440.9368239,12.56706136,118.3572747,4.318271773,1
10.41504401,167.4225811,34535.55385,6.354814992,344.309289,491.5167115,19.3558411,45.10401753,4.209136505,1
8.41860665,191.8670896,29313.78335,5.605863656,306.3253635,546.7909944,13.13395934,96.12519834,3.44284782,1
7.808641136,200.71487,15694.50719,7.219558056,,519.8629915,13.26210211,79.34491475,2.472720325,1
7.55796363,156.4618716,32833.43117,3.311607257,257.2765541,277.2341545,17.85721377,62.5531361,3.292270153,1
11.24450714,169.4036547,43533.65785,5.888459998,341.0295996,336.4466548,16.08971042,59.49402634,2.929952739,1
5.728823779,197.1918394,12932.59039,5.684492228,280.9320636,445.0696363,14.17650116,68.12480944,4.41217355,1
10.48680842,185.0879142,26453.00335,9.548769015,392.3462516,455.7438446,15.97601765,47.40009252,3.804352132,1
3.792125732,218.4908565,16929.2902,6.110295327,,410.694183,14.09071858,60.32007011,4.620685586,1
5.716251354,184.229295,19393.46986,5.299163637,290.2764546,502.9936866,19.64389586,68.23637028,3.433135385,1
,182.3172561,30430.21175,6.151217323,350.448584,479.9570763,16.57656488,58.67506641,4.536122682,1
5.473603398,218.5131453,14608.36315,5.62136169,,472.7968348,10.58358121,73.10600686,4.957822241,1
,178.2336595,37861.44001,3.91271409,,535.0863948,17.54543954,64.07128834,5.113869706,1
6.770926884,181.8180655,26880.22004,5.215861524,284.7455104,475.5489601,14.66544144,60.51577189,4.91053382,1
6.043360084,188.6623289,24856.60711,4.371024856,295.8952066,355.0074612,7.619812483,79.94491555,4.745247517,1
,212.4800362,23572.1578,4.976788271,300.7269949,449.9510828,7.090387209,66.02679551,3.09381445,1
6.320427823,210.3100428,11682.22932,6.968422638,311.7778219,375.9645578,11.973422,62.96046258,4.553380743,1
9.185417502,165.6415024,18073.96859,8.10831798,,534.6984328,8.189662176,59.66355355,4.186674618,1
8.684778672,161.1242048,40799.36033,5.381993558,305.5337841,499.2754008,15.96565159,75.9143981,3.877349185,1
7.961721463,224.3167604,11551.21568,9.492074041,367.4660098,451.808446,14.91119053,79.68703919,2.286943495,1
5.484151254,196.7912512,19378.35907,5.003730632,295.5910188,348.3990333,18.71387553,76.41415276,4.43885846,1
7.186931122,177.4865333,34510.753,4.98443183,295.8341509,477.9949918,16.77754027,62.75689059,4.275645348,1
5.470802484,213.1604785,18295.37092,6.043395449,,317.9484586,13.78926724,49.64245119,2.962852429,1
,195.0195691,17382.42737,7.036828316,329.1277384,383.7949028,11.14708534,90.88690843,3.843405196,1
9.792727769,161.0578814,30249.17085,5.214315143,258.038852,413.155466,12.49338833,76.22557973,3.729120402,1
3.637170625,238.9437443,10102.48972,7.532191966,337.5344255,509.1503233,13.81845025,49.65283414,5.446565703,1
7.064789081,188.3917252,20567.14593,7.443243199,360.3229762,656.9241278,16.27483066,84.8271826,4.401627835,1
6.632031569,201.6699331,24161.25498,7.964525125,369.6215854,346.8604045,17.03360168,61.20546989,3.38629429,1
5.913956688,215.4978821,13086.64393,7.784749911,334.6861775,283.4014062,14.68357985,55.32636881,5.648605949,1
9.484703254,122.9069908,56351.3963,4.219710533,219.5534368,480.8480635,13.53343295,41.73121923,4.132274238,1
8.447404488,163.9499045,19583.05735,6.433183888,334.6558859,547.0238303,18.23871124,45.66831799,5.21830711,1
7.727421141,227.8427196,18767.94163,9.716908129,,328.854169,8.233404554,66.67821371,4.60180209,1
6.859323726,179.0688055,27567.37567,5.88555748,227.3484603,391.599708,14.6705549,83.46993431,4.501980015,1
5.846786697,212.1620435,19417.76721,8.442033604,,393.9528205,17.56193335,49.38836175,3.371110881,1
6.300001767,172.3502811,40682.144,4.242828909,302.6118585,485.6724565,18.73793089,64.80854586,3.709437181,1
6.646469922,251.8362482,5516.874953,11.14310959,,339.2087033,11.9304333,76.52427003,4.387601742,1
7.313446756,158.7074718,23154.06232,4.143329384,276.5501613,436.5172742,10.89008481,87.91253015,2.220639923,1
6.572656389,192.6473336,14598.95191,6.164621289,314.1400562,343.8952418,17.34380558,53.08548042,2.820927249,1
6.002414612,196.0029378,16136.43327,5.687754931,301.9809379,336.9141571,11.98832391,43.91263381,4.315308015,1
,212.9091318,14101.86929,9.112484615,388.7877847,337.1910833,8.602425359,74.58171128,3.62463525,1
