ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
8.313773604,196.5476964,11310.95831,5.31081523,364.4050673,607.9158477,8.457141855,76.69457951,4.290071516,0
,179.1492874,4784.967879,5.702186724,378.3982185,517.4961422,14.38722368,68.68702415,2.380084227,0
3.410359671,207.3974729,49074.73041,5.667433467,301.9750112,351.5203926,15.98737034,86.63918586,3.721765769,0
7.510943342,182.1928474,17100.88743,5.948784613,357.2657321,499.0950566,20.72580591,60.67093893,3.342409054,0
6.978290868,191.8584841,26189.64706,7.279433195,317.1841649,564.6475642,19.42689332,50.50653975,4.931878079,0
,164.3784333,15908.56187,11.20868834,,360.8142964,17.23957738,60.17911856,4.380978304,0
7.46072722,237.5796125,25222.956,7.277442762,316.5623313,377.68222,5.914617068,62.04418318,3.949014618,0
,190.0466609,18327.43843,7.89876486,354.4192485,445.9284558,12.9022129,63.45662029,4.54358117,0
7.220165553,204.7683905,15658.08628,3.842731892,,407.3750465,15.15058155,64.98911647,4.398685036,0
8.790851189,187.4398122,7850.641892,6.359942193,,384.920771,16.72237609,77.90267257,3.480271755,0
,198.2344083,26486.18144,6.472958397,,472.6937251,11.03223999,63.72979506,4.148611317,0
,219.0133284,29433.42378,9.384055554,302.7673475,426.4307202,17.30747582,70.06030294,5.77661102,0
9.049166054,169.5092544,4343.356611,5.780822621,386.7004633,471.9253772,16.17062839,62.72208468,2.814000683,0
9.515140615,199.0813173,9082.816175,5.976549511,367.2307922,501.4468337,12.87712332,55.77068996,3.812887661,0
6.14524294,213.1755888,20417.26442,6.243743093,,435.3765288,23.51477377,81.2991332,4.09093992,0
7.494212047,210.3472757,29252.50111,5.92270426,339.846577,445.0612309,16.91711276,84.86854829,5.492704955,0
7.091885817,221.1914756,29091.2071,5.134960397,,515.0599861,19.57827271,62.62732956,5.116406585,0
6.624572528,172.0554707,14877.28974,7.07993397,338.4412768,405.8180972,15.65614883,58.56053052,4.333720849,0
6.032188903,200.4207555,32882.15594,6.516518928,352.0186379,349.9821732,14.10482106,43.37680777,3.423831621,0
6.344095425,164.8172074,14973.29736,10.70701558,316.1444504,337.219448,19.4116987,64.38496987,3.843484016,0
,209.7660217,27382.76933,7.432312246,323.9556317,301.2028853,13.97073238,62.73859411,4.10343896,0
7.459144859,217.7001303,19436.50354,4.639115858,352.4244392,494.0943388,14.46029465,57.19618849,3.841052038,0
6.361666803,175.0439989,25833.85171,8.243781227,333.9471072,302.1907102,10.55857558,70.10769298,3.681765114,0
9.011588754,228.9195192,25208.15184,6.767010378,,380.1452048,15.5183225,,2.897292531,0
7.466213132,223.1841808,18261.69494,5.206596781,,456.2621506,14.02354722,99.13033596,2.081845657,0
5.739816333,189.8277886,15825.44032,8.110140337,313.0573324,425.0167571,14.89918076,81.37390676,2.722571208,0
7.785106673,174.8893609,13404.25433,7.517805733,,491.4317215,13.82554783,75.05942633,4.904613044,0
7.138586781,180.9037778,9727.65317,5.70642862,,399.9548334,15.9523928,67.70284899,3.272429761,0
8.805177745,157.2319816,4728.650671,8.848262224,356.7736375,299.2797747,9.439925286,61.64059674,5.176205069,0
8.003031485,186.4630821,15007.27268,7.697323746,355.7260064,561.6131872,10.15323287,67.0003505,3.137551206,0
7.157337864,214.0101011,23718.55201,3.924366893,343.7643769,506.899657,15.44604899,,5.183622115,0
6.427365144,202.9449791,20920.25156,5.527620653,338.5823539,332.6127519,12.80902397,75.10133404,3.568823153,0
6.124672271,179.5797525,27951.61307,8.075626886,303.6469276,467.171822,13.83511668,69.01748768,3.631006709,0
8.457901037,228.7321522,16061.5901,4.142485399,356.3048253,370.7121076,14.06171029,82.36469151,4.914276095,0
5.772197394,200.1449708,27840.69421,7.132239773,318.6434912,414.0150432,15.55010138,62.52127369,3.078985839,0
,220.976049,11562.43551,6.033392289,359.1869012,406.466385,14.14931749,59.37321782,4.589161805,0
6.760790523,192.1426205,19089.94856,4.36452141,345.0188972,457.5548272,13.27252598,,4.905490433,0
7.895045662,174.6926854,10465.2616,7.668315445,350.535418,472.0429124,14.63390897,60.86223373,3.084431233,0
8.576739928,221.1502583,24897.2866,6.222626356,341.80921,389.2927845,15.95213165,36.0825831,3.916114733,0
5.596729818,229.2950981,44652.36387,6.500953108,323.999049,424.2570133,12.36182677,40.41209769,3.826158191,0
8.145632374,218.4408042,31350.27577,5.507649678,334.6448874,376.6698777,14.88630503,52.41577465,4.307547519,0
6.665495068,222.4877721,25319.91387,4.970958566,339.0597496,318.5643304,19.36869791,72.71677464,3.928495392,0
6.499067998,173.7688739,23734.84621,9.00905572,330.1646816,593.5617556,13.98629365,63.69387601,4.355880125,0
9.735889388,209.7615128,10897.15029,6.106566876,358.1931208,449.3677902,13.91164543,47.10018614,5.573210319,0
9.268281895,204.3604853,14333.53802,9.070126287,328.2979468,431.4754122,11.93480194,90.90179972,5.255703382,0
,180.8930357,17705.60862,6.22331218,350.1952531,447.937123,10.46102466,32.07486348,3.9991255,0
10.0596421,175.8758278,5232.913254,9.674174823,,477.9837557,16.47052774,62.60455114,3.81878876,0
6.475885399,177.2949494,16532.82882,10.09658797,305.2489447,466.64942,6.776145723,65.1464903,4.306112971,0
6.096128348,200.6462242,16932.5771,6.542206355,,404.460052,9.063963653,84.05710054,2.956447478,0
6.297845634,214.2145741,21022.83503,7.258721933,331.821977,434.0487022,15.87218218,64.84690479,1.680554025,0
5.284096687,185.7054923,26532.73725,6.132545674,328.1395817,543.1817477,17.39846476,47.0663922,4.800963142,0
8.26994471,192.0037757,11889.21775,8.377233431,345.9873539,405.3406089,17.39566199,85.44498456,3.076479932,0
6.03956779,246.6928547,39489.00974,3.19496876,,357.9863126,13.23935552,78.40453381,4.206835504,0
